combinacion,accuracy,f1,precision,recall
('fixed_acidity', 'chlorides', 'total_sulfur_dioxide', 'density', 'sulphates', 'alcohol'),0.5479289940828402,0.5226204127814146,0.5093688362919132,0.5479289940828402
('fixed_acidity', 'chlorides', 'total_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'),0.5408284023668639,0.5149246229423667,0.49970176255246745,0.5408284023668639
('fixed_acidity', 'chlorides', 'density', 'pH', 'sulphates', 'alcohol'),0.5408284023668639,0.513610642994669,0.5010219776542928,0.5408284023668639
('fixed_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'pH', 'sulphates'),0.5195266272189349,0.4874442464219646,0.48293847524616756,0.5195266272189349
('fixed_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'pH', 'alcohol'),0.5538461538461539,0.5262895995806118,0.5464152141488902,0.5538461538461539
('fixed_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'sulphates', 'alcohol'),0.5514792899408284,0.5254101030688123,0.543026869090813,0.5514792899408284
('fixed_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'),0.5360946745562131,0.512342224527017,0.5325763955223661,0.5360946745562131
('fixed_acidity', 'free_sulfur_dioxide', 'density', 'pH', 'sulphates', 'alcohol'),0.5467455621301776,0.5191238964717392,0.5293043687853697,0.5467455621301776
('fixed_acidity', 'total_sulfur_dioxide', 'density', 'pH', 'sulphates', 'alcohol'),0.5431952662721894,0.5148151170426717,0.49991376929797093,0.5431952662721894
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide'),0.527810650887574,0.49240311556266275,0.4900306938811692,0.527810650887574
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'density'),0.5337278106508876,0.5042086298217884,0.5278070767286447,0.5337278106508876
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'pH'),0.5218934911242603,0.48311821945663164,0.48219125601860074,0.5218934911242603
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'sulphates'),0.5266272189349113,0.4865925252311245,0.48504496172369105,0.5266272189349113
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'alcohol'),0.5739644970414202,0.5450296761290395,0.5705904199742835,0.5739644970414202
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'density'),0.5289940828402366,0.5010445792719318,0.4927098415766475,0.5289940828402366
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'pH'),0.5005917159763313,0.4708305822529433,0.4631593079820858,0.5005917159763313
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'sulphates'),0.5159763313609468,0.4789529451044157,0.47442253063265577,0.5159763313609468
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'alcohol'),0.557396449704142,0.5252085239160125,0.5157339851861685,0.557396449704142
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'density', 'pH'),0.5218934911242603,0.492957857392918,0.4837775545800924,0.5218934911242603
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'density', 'sulphates'),0.5230769230769231,0.49408656733095396,0.4820501925984675,0.5230769230769231
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'density', 'alcohol'),0.5337278106508876,0.5081570710893697,0.4943137351473173,0.5337278106508876
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'pH', 'sulphates'),0.5017751479289941,0.4663434458464614,0.45879668520442557,0.5017751479289941
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'pH', 'alcohol'),0.5550295857988166,0.5255225159787134,0.5143897068059291,0.5550295857988166
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'sulphates', 'alcohol'),0.5396449704142012,0.5118566805398234,0.4996422329806945,0.5396449704142012
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density'),0.5207100591715976,0.49471796344870095,0.48940719326094007,0.5207100591715976
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH'),0.5100591715976331,0.47668200745123823,0.47693770647287725,0.5100591715976331
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates'),0.5159763313609468,0.4779643411529339,0.4820008196931274,0.5159763313609468
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'alcohol'),0.5514792899408284,0.5231085330753162,0.5116817901796702,0.5514792899408284
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'pH'),0.5325443786982249,0.5032184121119226,0.5023786844552436,0.5325443786982249
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'sulphates'),0.5384615384615384,0.5105374703671433,0.5081768718821806,0.5384615384615384
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'alcohol'),0.5502958579881657,0.5238580244709864,0.522619699703824,0.5502958579881657
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'pH', 'sulphates'),0.5242603550295858,0.48182550519027234,0.49476210993568753,0.5242603550295858
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'pH', 'alcohol'),0.5491124260355029,0.5167106118654013,0.5053077360807218,0.5491124260355029
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'sulphates', 'alcohol'),0.5420118343195266,0.5086440227628019,0.4981522083685545,0.5420118343195266
('volatile_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'pH'),0.5266272189349113,0.4978096584191353,0.48857022065050837,0.5266272189349113
('volatile_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'sulphates'),0.5313609467455621,0.5029742863393447,0.5043757293311959,0.5313609467455621
('volatile_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5455621301775148,0.518415335028717,0.5062160699646621,0.5455621301775148
('volatile_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.506508875739645,0.47337802100436954,0.4696039965051788,0.506508875739645
('volatile_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5360946745562131,0.5097155502408786,0.49476189890391076,0.5360946745562131
('volatile_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5467455621301776,0.5169299488301984,0.5047158740623172,0.5467455621301776
('volatile_acidity', 'citric_acid', 'residual_sugar', 'density', 'pH', 'sulphates'),0.5207100591715976,0.4937870465229988,0.4972975235191103,0.5207100591715976
('volatile_acidity', 'citric_acid', 'residual_sugar', 'density', 'pH', 'alcohol'),0.5550295857988166,0.5260320918537225,0.5125474769430813,0.5550295857988166
('volatile_acidity', 'citric_acid', 'residual_sugar', 'density', 'sulphates', 'alcohol'),0.5313609467455621,0.5039027796518407,0.4906802581829218,0.5313609467455621
('volatile_acidity', 'citric_acid', 'residual_sugar', 'pH', 'sulphates', 'alcohol'),0.5230769230769231,0.49380739338431706,0.4824531986180407,0.5230769230769231
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density'),0.527810650887574,0.49975944090502483,0.4891984539969473,0.527810650887574
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH'),0.5112426035502958,0.47784673412612416,0.5051246393784836,0.5112426035502958
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates'),0.5230769230769231,0.4938911113780419,0.4982832579878444,0.5230769230769231
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'alcohol'),0.5491124260355029,0.5221521194489886,0.508551307320538,0.5491124260355029
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'density', 'pH'),0.5124260355029586,0.4826742863149779,0.46896396345013786,0.5124260355029586
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'density', 'sulphates'),0.5325443786982249,0.5009067853380318,0.5062906124326969,0.5325443786982249
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'density', 'alcohol'),0.5502958579881657,0.5231671908257609,0.5280033943907037,0.5502958579881657
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'pH', 'sulphates'),0.5136094674556213,0.47661838773587273,0.47226856671632794,0.5136094674556213
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'pH', 'alcohol'),0.5431952662721894,0.5145112380864959,0.500974344373794,0.5431952662721894
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'sulphates', 'alcohol'),0.5443786982248521,0.5171789568074397,0.5328948908041092,0.5443786982248521
('volatile_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'density', 'pH'),0.5337278106508876,0.509438491278275,0.5147725713133054,0.5337278106508876
('volatile_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'density', 'sulphates'),0.5171597633136095,0.49004819635637603,0.4939046502884727,0.5171597633136095
('volatile_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5502958579881657,0.5253765512916295,0.534281769834585,0.5502958579881657
('volatile_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.5171597633136095,0.48393845457074125,0.47427686859025425,0.5171597633136095
('volatile_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5502958579881657,0.52275957699576,0.5101813460313684,0.5502958579881657
('volatile_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5467455621301776,0.5184310050420275,0.5057613460015269,0.5467455621301776
('volatile_acidity', 'citric_acid', 'chlorides', 'density', 'pH', 'sulphates'),0.514792899408284,0.4836715342212702,0.47147748705562165,0.514792899408284
('volatile_acidity', 'citric_acid', 'chlorides', 'density', 'pH', 'alcohol'),0.5491124260355029,0.5188975929257154,0.507627343083665,0.5491124260355029
('volatile_acidity', 'citric_acid', 'chlorides', 'density', 'sulphates', 'alcohol'),0.5337278106508876,0.5054029374181999,0.4915489570258801,0.5337278106508876
('volatile_acidity', 'citric_acid', 'chlorides', 'pH', 'sulphates', 'alcohol'),0.5491124260355029,0.5199345894215183,0.5072694263928279,0.5491124260355029
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'pH'),0.5112426035502958,0.48437277255786126,0.4747699293027362,0.5112426035502958
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'sulphates'),0.5207100591715976,0.48780820701874517,0.47885001517903264,0.5207100591715976
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5491124260355029,0.5231788021246638,0.5234882449111019,0.5491124260355029
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.5159763313609468,0.4822730937991972,0.5085224287623088,0.5159763313609468
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5325443786982249,0.5040827574725926,0.49265905219570755,0.5325443786982249
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5526627218934911,0.5218818785455297,0.5120142785231907,0.5526627218934911
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'density', 'pH', 'sulphates'),0.5171597633136095,0.48603206960731044,0.4741908847332457,0.5171597633136095
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'density', 'pH', 'alcohol'),0.5526627218934911,0.5245280214562864,0.5243300379027207,0.5526627218934911
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'density', 'sulphates', 'alcohol'),0.5479289940828402,0.5174368460405484,0.5151641341835437,0.5479289940828402
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'),0.5289940828402366,0.502927063054011,0.49001957598309703,0.5289940828402366
('volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'density', 'pH', 'sulphates'),0.5112426035502958,0.4868802960715641,0.4935498935622707,0.5112426035502958
('volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'density', 'pH', 'alcohol'),0.5455621301775148,0.5165503356512589,0.5035267132653796,0.5455621301775148
('volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'density', 'sulphates', 'alcohol'),0.5349112426035503,0.509493156483976,0.5044419458248542,0.5349112426035503
('volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'),0.5254437869822485,0.4996180243527592,0.4836438792897428,0.5254437869822485
('volatile_acidity', 'citric_acid', 'density', 'pH', 'sulphates', 'alcohol'),0.5266272189349113,0.4988509326819018,0.48403048304844204,0.5266272189349113
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density'),0.5218934911242603,0.4958545768063263,0.5014191368296398,0.5218934911242603
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH'),0.514792899408284,0.4856758147835071,0.4878152509136909,0.514792899408284
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates'),0.5467455621301776,0.5182226114489596,0.5136169643096201,0.5467455621301776
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'alcohol'),0.5680473372781065,0.5391128618532366,0.5617607758386153,0.5680473372781065
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'density', 'pH'),0.5124260355029586,0.48622746237876346,0.5105575605232217,0.5124260355029586
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'density', 'sulphates'),0.5325443786982249,0.5006053338364573,0.5305538517063101,0.5325443786982249
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'density', 'alcohol'),0.570414201183432,0.543341688177894,0.5799357344353877,0.570414201183432
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'pH', 'sulphates'),0.5230769230769231,0.4918612445420305,0.4950939978774419,0.5230769230769231
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'pH', 'alcohol'),0.5633136094674556,0.5341626608149762,0.5568163639370723,0.5633136094674556
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'sulphates', 'alcohol'),0.5585798816568047,0.532015651135284,0.5600671619288712,0.5585798816568047
('volatile_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'density', 'pH'),0.5230769230769231,0.49490314575829786,0.4864265120265315,0.5230769230769231
('volatile_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'density', 'sulphates'),0.5420118343195266,0.5126491538433862,0.5032701047494624,0.5420118343195266
('volatile_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'density', 'alcohol'),0.557396449704142,0.5345519365621947,0.5391277885313946,0.557396449704142
('volatile_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.5218934911242603,0.4891989645140683,0.4836361566941332,0.5218934911242603
('volatile_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5491124260355029,0.5205068904449353,0.5091670166062225,0.5491124260355029
('volatile_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.557396449704142,0.530610900621003,0.5291736824210223,0.557396449704142
('volatile_acidity', 'residual_sugar', 'chlorides', 'density', 'pH', 'sulphates'),0.5325443786982249,0.5012420119322505,0.49701666546886114,0.5325443786982249
('volatile_acidity', 'residual_sugar', 'chlorides', 'density', 'pH', 'alcohol'),0.5384615384615384,0.5103868545629244,0.4988132718152699,0.5384615384615384
('volatile_acidity', 'residual_sugar', 'chlorides', 'density', 'sulphates', 'alcohol'),0.5349112426035503,0.5084359786655138,0.5065267520259338,0.5349112426035503
('volatile_acidity', 'residual_sugar', 'chlorides', 'pH', 'sulphates', 'alcohol'),0.5514792899408284,0.5215091840823954,0.50961363512232,0.5514792899408284
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'pH'),0.5254437869822485,0.49843374997205947,0.5223845164868665,0.5254437869822485
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'sulphates'),0.5384615384615384,0.5089499236314367,0.534106567494708,0.5384615384615384
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5609467455621302,0.5309024584973993,0.5529499228889447,0.5609467455621302
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.5207100591715976,0.4940847401951538,0.5316868528698582,0.5207100591715976
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5289940828402366,0.503565233164008,0.5225312223193831,0.5289940828402366
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5550295857988166,0.5298943273874532,0.5511684643024931,0.5550295857988166
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'pH', 'sulphates'),0.5242603550295858,0.4954729238116428,0.503011803011803,0.5242603550295858
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'pH', 'alcohol'),0.5550295857988166,0.532719426218861,0.5378907363072928,0.5550295857988166
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'sulphates', 'alcohol'),0.5609467455621302,0.5347788058604477,0.5456536971623313,0.5609467455621302
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'),0.5491124260355029,0.5239395409678904,0.5368922160113121,0.5491124260355029
('volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'pH', 'sulphates'),0.5372781065088758,0.5109637541745647,0.514074006207065,0.5372781065088758
('volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'pH', 'alcohol'),0.5491124260355029,0.5223841418484906,0.5096733951764091,0.5491124260355029
('volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'sulphates', 'alcohol'),0.5502958579881657,0.5246055413002423,0.5271037264540265,0.5502958579881657
('volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'),0.5420118343195266,0.5144986965633425,0.4997105639398708,0.5420118343195266
('volatile_acidity', 'residual_sugar', 'density', 'pH', 'sulphates', 'alcohol'),0.5408284023668639,0.5142916345078908,0.5072215001651449,0.5408284023668639
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'pH'),0.5171597633136095,0.49323286048374476,0.4791910572518011,0.5171597633136095
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'sulphates'),0.527810650887574,0.5012871756996651,0.5235517184686344,0.527810650887574
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5479289940828402,0.5254124016104618,0.5720207721377919,0.5479289940828402
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.5136094674556213,0.4813683879852025,0.4708766037476571,0.5136094674556213
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5491124260355029,0.5232574602281415,0.5074635410028607,0.5491124260355029
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5562130177514792,0.5305938542740191,0.5491735746173616,0.5562130177514792
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'density', 'pH', 'sulphates'),0.5230769230769231,0.4951281408717003,0.4938749873993877,0.5230769230769231
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'density', 'pH', 'alcohol'),0.5514792899408284,0.524016134796414,0.5448398197268144,0.5514792899408284
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'density', 'sulphates', 'alcohol'),0.557396449704142,0.5312181117410167,0.5778817312344162,0.557396449704142
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'),0.5455621301775148,0.5170863464733031,0.5020786500948444,0.5455621301775148
('volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'density', 'pH', 'sulphates'),0.5325443786982249,0.506707864868771,0.527221903799765,0.5325443786982249
('volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'density', 'pH', 'alcohol'),0.5443786982248521,0.5214161751950976,0.5169835470919267,0.5443786982248521
('volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'density', 'sulphates', 'alcohol'),0.557396449704142,0.53366839572443,0.5337249057054445,0.557396449704142
('volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'),0.5502958579881657,0.5241146754052496,0.5093667539469108,0.5502958579881657
('volatile_acidity', 'chlorides', 'density', 'pH', 'sulphates', 'alcohol'),0.5420118343195266,0.5148762382120662,0.5015599205323495,0.5420118343195266
('volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'pH', 'sulphates'),0.5183431952662721,0.48892505572170103,0.4775974707147009,0.5183431952662721
('volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'pH', 'alcohol'),0.5585798816568047,0.5322443055997129,0.5515980507650667,0.5585798816568047
('volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'sulphates', 'alcohol'),0.5550295857988166,0.5311021358936993,0.561373312944618,0.5550295857988166
('volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'),0.5372781065088758,0.5119908558710314,0.49650207580050565,0.5372781065088758
('volatile_acidity', 'free_sulfur_dioxide', 'density', 'pH', 'sulphates', 'alcohol'),0.5538461538461539,0.5261747412878748,0.5469072800278055,0.5538461538461539
('volatile_acidity', 'total_sulfur_dioxide', 'density', 'pH', 'sulphates', 'alcohol'),0.5349112426035503,0.5123251064490673,0.5108898277852074,0.5349112426035503
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density'),0.5230769230769231,0.49759141800267,0.4941630935203596,0.5230769230769231
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH'),0.4970414201183432,0.46282945200907033,0.4660056851142824,0.4970414201183432
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates'),0.5207100591715976,0.4882447665730225,0.4961143185683828,0.5207100591715976
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'alcohol'),0.5502958579881657,0.5222581571251944,0.5285305657340017,0.5502958579881657
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'density', 'pH'),0.5301775147928994,0.5009157160756414,0.5033540726981878,0.5301775147928994
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'density', 'sulphates'),0.5242603550295858,0.49481007995360643,0.5046526060759026,0.5242603550295858
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'density', 'alcohol'),0.5514792899408284,0.5194497266758421,0.5449269431174726,0.5514792899408284
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'pH', 'sulphates'),0.5017751479289941,0.4685425033433176,0.459840104718391,0.5017751479289941
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'pH', 'alcohol'),0.5431952662721894,0.5129097359369332,0.520435622833813,0.5431952662721894
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'sulphates', 'alcohol'),0.5420118343195266,0.5138360935626817,0.5336178777394707,0.5420118343195266
('citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'density', 'pH'),0.5136094674556213,0.48471971550607673,0.47976039089407635,0.5136094674556213
('citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'density', 'sulphates'),0.5207100591715976,0.49217522493777044,0.4866644309386803,0.5207100591715976
('citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5384615384615384,0.5081891516469901,0.4988694079879361,0.5384615384615384
('citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.5136094674556213,0.4760668189842997,0.4774833082190942,0.5136094674556213
('citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5372781065088758,0.5063444200615238,0.49912283259477974,0.5372781065088758
('citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5325443786982249,0.5062574778942388,0.49239179650209236,0.5325443786982249
('citric_acid', 'residual_sugar', 'chlorides', 'density', 'pH', 'sulphates'),0.5289940828402366,0.49707743945922356,0.49041322615878113,0.5289940828402366
('citric_acid', 'residual_sugar', 'chlorides', 'density', 'pH', 'alcohol'),0.5301775147928994,0.502050572398198,0.4892850037812859,0.5301775147928994
('citric_acid', 'residual_sugar', 'chlorides', 'density', 'sulphates', 'alcohol'),0.5230769230769231,0.49489951864295156,0.48144959020440414,0.5230769230769231
('citric_acid', 'residual_sugar', 'chlorides', 'pH', 'sulphates', 'alcohol'),0.5230769230769231,0.4943876394032556,0.4823469069969938,0.5230769230769231
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'pH'),0.5195266272189349,0.49455693191814565,0.4928740994439113,0.5195266272189349
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'sulphates'),0.5266272189349113,0.4963115623530532,0.4896566573553487,0.5266272189349113
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5408284023668639,0.5144207731025114,0.5214179715278616,0.5408284023668639
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.4911242603550296,0.45531912290610815,0.461536979821099,0.4911242603550296
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5289940828402366,0.5050563119832023,0.5306138037713348,0.5289940828402366
